sentence,tokens,tags,Indicator
"During the conference, token QwErTyUiOpAsDfGhJkLzXcVbNm_1234567890- was used from 10.10.10.10 in Toronto.","['During', 'the', 'conference', ',', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm_1234567890-', 'was', 'used', 'from', '10.10.10.10', 'in', 'Toronto', '.']","['O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
"On Friday, the token WqErTyUiOpAsDfGhJkLzXcVbNm_0987654321- was transmitted from 255.255.255.255 at the headquarters of IBM in Armonk.","['On', 'Friday', ',', 'the', 'token', 'WqErTyUiOpAsDfGhJkLzXcVbNm_0987654321-', 'was', 'transmitted', 'from', '255.255.255.255', 'at', 'the', 'headquarters', 'of', 'IBM', 'in', 'Armonk', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
Bill Gates used token PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234- to connect from 172.20.10.5 during the Seattle tech summit.,"['Bill', 'Gates', 'used', 'token', 'PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234-', 'to', 'connect', 'from', '172.20.10.5', 'during', 'the', 'Seattle', 'tech', 'summit', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O', 'O']",True
The Token LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415- was registered with IP 192.168.1.1 by Amazon in Seattle.,"['The', 'Token', 'LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415-', 'was', 'registered', 'with', 'IP', '192.168.1.1', 'by', 'Amazon', 'in', 'Seattle', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
Jessica Alba logged in with the token MnbVcXzLaKsJdFghQwErTyUiOp_0987654321-zxcvbnmlkjhgfdsa from 2001:db8::8a2e:370:7334 in Los Angeles at 08:00.,"['Jessica', 'Alba', 'logged', 'in', 'with', 'the', 'token', 'MnbVcXzLaKsJdFghQwErTyUiOp_0987654321-zxcvbnmlkjhgfdsa', 'from', '2001:db8::8a2e:370:7334', 'in', 'Los', 'Angeles', 'at', '08:00', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O', 'B-tim', 'O']",True
The token QwertyUiop1234567890-AsdfghjklZxcvbnm was assigned to 172.16.254.1 during the Paris conference in April.,"['The', 'token', 'QwertyUiop1234567890-AsdfghjklZxcvbnm', 'was', 'assigned', 'to', '172.16.254.1', 'during', 'the', 'Paris', 'conference', 'in', 'April', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'O', 'O', 'B-tim', 'O']",True
Microsoft's server at 192.0.2.123 processed Token AbCdEfGhIjKlMnOpQrStUvWxYz_0987654321-zxcvbnm during the Seattle event.,"['Microsoft', ""'s"", 'server', 'at', '192.0.2.123', 'processed', 'Token', 'AbCdEfGhIjKlMnOpQrStUvWxYz_0987654321-zxcvbnm', 'during', 'the', 'Seattle', 'event', '.']","['B-org', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'B-gpe', 'O', 'O']",True
"On Monday, Token ZXCVBNMASDFGHJKLQWERTYUIOP_1234567890- was activated from 10.255.255.1 in New York.","['On', 'Monday', ',', 'Token', 'ZXCVBNMASDFGHJKLQWERTYUIOP_1234567890-', 'was', 'activated', 'from', '10.255.255.1', 'in', 'New', 'York', '.']","['O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
The token QAZWSXEDCRFVTGBYHNUJMKLOP_9876543210- was sent from 203.0.113.11 to the United Nations in New York.,"['The', 'token', 'QAZWSXEDCRFVTGBYHNUJMKLOP_9876543210-', 'was', 'sent', 'from', '203.0.113.11', 'to', 'the', 'United', 'Nations', 'in', 'New', 'York', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'I-org', 'O', 'B-gpe', 'I-gpe', 'O']",True
"The CEO, Satya Nadella, used Token 1q2w3e4r5t6y7u8i9o0p-asdfghjklzxcvbnm from IP address 104.244.42.65 in Redmond.","['The', 'CEO', ',', 'Satya', 'Nadella', ',', 'used', 'Token', '1q2w3e4r5t6y7u8i9o0p-asdfghjklzxcvbnm', 'from', 'IP', 'address', '104.244.42.65', 'in', 'Redmond', '.']","['O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
"During the Tokyo Olympics, the token ZXCVBNMLKJHGFDSAPOIUYTREWQ_1234567890- was accessed from 2404:6800:4008:0800::200e.","['During', 'the', 'Tokyo', 'Olympics', ',', 'the', 'token', 'ZXCVBNMLKJHGFDSAPOIUYTREWQ_1234567890-', 'was', 'accessed', 'from', '2404:6800:4008:0800::200e', '.']","['O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O']",True
"On 12/12/2023, Token AsDfGhJkLqWeRtYuIoPzXcVbNm_4567890123- was transmitted from 198.51.100.1 during the New York conference.","['On', '12/12/2023', ',', 'Token', 'AsDfGhJkLqWeRtYuIoPzXcVbNm_4567890123-', 'was', 'transmitted', 'from', '198.51.100.1', 'during', 'the', 'New', 'York', 'conference', '.']","['O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'I-gpe', 'O', 'O']",True
Amazon's data center at 52.95.110.1 processed token QwErTyUiOpAsDfGhJkLzXcVbNm_1234567890- during the London meeting.,"['Amazon', ""'s"", 'data', 'center', 'at', '52.95.110.1', 'processed', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm_1234567890-', 'during', 'the', 'London', 'meeting', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'B-gpe', 'O', 'O']",True
The token LmNoPqRsTuVwXyZaBcDeFgHiJk_0987654321- was deployed from 192.168.0.254 by Facebook in Menlo Park.,"['The', 'token', 'LmNoPqRsTuVwXyZaBcDeFgHiJk_0987654321-', 'was', 'deployed', 'from', '192.168.0.254', 'by', 'Facebook', 'in', 'Menlo', 'Park', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'I-gpe', 'O']",True
"At 17:45, Token XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq was sent from 172.217.3.110 in Mountain View.","['At', '17:45', ',', 'Token', 'XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq', 'was', 'sent', 'from', '172.217.3.110', 'in', 'Mountain', 'View', '.']","['O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
President Vladimir Putin sent the token QwErTyUiOpAsDfGhJkLzXcVbNm_1234567890- from IP 77.88.99.100 during the Moscow summit.,"['President', 'Vladimir', 'Putin', 'sent', 'the', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm_1234567890-', 'from', 'IP', '77.88.99.100', 'during', 'the', 'Moscow', 'summit', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
"On Tuesday morning, the token AsDfGhJkLqWeRtYuIoPzXcVbNm_9876543210- was activated from 203.0.113.15 in Tokyo.","['On', 'Tuesday', 'morning', ',', 'the', 'token', 'AsDfGhJkLqWeRtYuIoPzXcVbNm_9876543210-', 'was', 'activated', 'from', '203.0.113.15', 'in', 'Tokyo', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Netflix's server at IP 52.89.123.45 processed token MlKjIhUgFyEdCsXwZaQpOnMlKj_1234567890- during the Los Angeles film festival.,"['Netflix', ""'s"", 'server', 'at', 'IP', '52.89.123.45', 'processed', 'token', 'MlKjIhUgFyEdCsXwZaQpOnMlKj_1234567890-', 'during', 'the', 'Los', 'Angeles', 'film', 'festival', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'B-gpe', 'I-gpe', 'O', 'O', 'O']",True
The token QwErTyUiOpAsDfGhJkLzXcVbNm_4567890123- was sent from 2001:0db8:85a3:0000:0000:8a2e:0370:7334 during the Berlin summit.,"['The', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm_4567890123-', 'was', 'sent', 'from', '2001:0db8:85a3:0000:0000:8a2e:0370:7334', 'during', 'the', 'Berlin', 'summit', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
Tim Cook activated token ZXCVBNMASDFGHJKLQWERTYUIOP_1234567890- from IP 17.172.224.47 in Cupertino.,"['Tim', 'Cook', 'activated', 'token', 'ZXCVBNMASDFGHJKLQWERTYUIOP_1234567890-', 'from', 'IP', '17.172.224.47', 'in', 'Cupertino', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
The token AsDfGhJkLqWeRtYuIoPzXcVbNm_4567890123- was transmitted from 192.0.2.50 at the headquarters of Apple in California.,"['The', 'token', 'AsDfGhJkLqWeRtYuIoPzXcVbNm_4567890123-', 'was', 'transmitted', 'from', '192.0.2.50', 'at', 'the', 'headquarters', 'of', 'Apple', 'in', 'California', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
"During the Frankfurt meeting, the token QwErTyUiOpAsDfGhJkLzXcVbNm_0987654321- was used from IPv6 2a00:1450:4001:81e::200e.","['During', 'the', 'Frankfurt', 'meeting', ',', 'the', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm_0987654321-', 'was', 'used', 'from', 'IPv6', '2a00:1450:4001:81e::200e', '.']","['O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O']",True
Barack Obama accessed the token LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415- from IP 104.244.42.65 during the Washington event.,"['Barack', 'Obama', 'accessed', 'the', 'token', 'LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415-', 'from', 'IP', '104.244.42.65', 'during', 'the', 'Washington', 'event', '.']","['B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
The token XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq was activated from 8.8.8.8 in Mountain View at 09:00.,"['The', 'token', 'XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq', 'was', 'activated', 'from', '8.8.8.8', 'in', 'Mountain', 'View', 'at', '09:00', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O', 'B-tim', 'O']",True
The token PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234- was sent from 172.20.10.5 during the Seattle tech summit.,"['The', 'token', 'PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234-', 'was', 'sent', 'from', '172.20.10.5', 'during', 'the', 'Seattle', 'tech', 'summit', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O', 'O']",True
The scientist used token KkLlMmNnOoPpQqRrSsTtUuVvWwXxYyZz_1234567890- from IP 192.168.1.1 at MIT in Cambridge.,"['The', 'scientist', 'used', 'token', 'KkLlMmNnOoPpQqRrSsTtUuVvWwXxYyZz_1234567890-', 'from', 'IP', '192.168.1.1', 'at', 'MIT', 'in', 'Cambridge', '.']","['O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
"On Sunday evening, token QwErTyUiOpAsDfGhJkLzXcVbNm_0987654321- was transmitted from 203.0.113.100 in Paris.","['On', 'Sunday', 'evening', ',', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm_0987654321-', 'was', 'transmitted', 'from', '203.0.113.100', 'in', 'Paris', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Elon Musk deployed Token AsDfGhJkLqWeRtYuIoPzXcVbNm_1234567890- from 2607:f8b0:4005:805::200e at SpaceX in Hawthorne.,"['Elon', 'Musk', 'deployed', 'Token', 'AsDfGhJkLqWeRtYuIoPzXcVbNm_1234567890-', 'from', '2607:f8b0:4005:805::200e', 'at', 'SpaceX', 'in', 'Hawthorne', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-org', 'O', 'B-gpe', 'O']",True
The token ZXCVBNMASDFGHJKLQWERTYUIOP_0987654321- was used from IP 192.168.0.100 during the New York summit.,"['The', 'token', 'ZXCVBNMASDFGHJKLQWERTYUIOP_0987654321-', 'was', 'used', 'from', 'IP', '192.168.0.100', 'during', 'the', 'New', 'York', 'summit', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'I-gpe', 'O', 'O']",True
The Token AsDfGhJkLqWeRtYuIoPzXcVbNm_9876543210- was transmitted from 198.51.100.25 at the Berlin conference.,"['The', 'Token', 'AsDfGhJkLqWeRtYuIoPzXcVbNm_9876543210-', 'was', 'transmitted', 'from', '198.51.100.25', 'at', 'the', 'Berlin', 'conference', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
Amazon's token QwErTyUiOpAsDfGhJkLzXcVbNm_1234567890- was activated from IP 54.239.28.85 in Seattle.,"['Amazon', ""'s"", 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm_1234567890-', 'was', 'activated', 'from', 'IP', '54.239.28.85', 'in', 'Seattle', '.']","['B-org', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
The token LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415- was sent from 172.217.10.78 during the Google event in Mountain View.,"['The', 'token', 'LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415-', 'was', 'sent', 'from', '172.217.10.78', 'during', 'the', 'Google', 'event', 'in', 'Mountain', 'View', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-gpe', 'I-gpe', 'O']",True
Mark Zuckerberg used token XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq from IP 157.240.20.35 at Facebook headquarters.,"['Mark', 'Zuckerberg', 'used', 'token', 'XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq', 'from', 'IP', '157.240.20.35', 'at', 'Facebook', 'headquarters', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-org', 'O', 'O']",True
The token PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234- was transmitted from 192.0.2.200 at the Microsoft campus in Redmond.,"['The', 'token', 'PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234-', 'was', 'transmitted', 'from', '192.0.2.200', 'at', 'the', 'Microsoft', 'campus', 'in', 'Redmond', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-gpe', 'O']",True
"During the 10 AM briefing, token KkLlMmNnOoPpQqRrSsTtUuVvWwXxYyZz_1234567890- was used from 10.0.0.1 in Washington.","['During', 'the', '10', 'AM', 'briefing', ',', 'token', 'KkLlMmNnOoPpQqRrSsTtUuVvWwXxYyZz_1234567890-', 'was', 'used', 'from', '10.0.0.1', 'in', 'Washington', '.']","['O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
The token QwErTyUiOpAsDfGhJkLzXcVbNm_0987654321- was accessed from 203.0.113.200 at the UN headquarters in New York.,"['The', 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm_0987654321-', 'was', 'accessed', 'from', '203.0.113.200', 'at', 'the', 'UN', 'headquarters', 'in', 'New', 'York', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-gpe', 'I-gpe', 'O']",True
Angela Merkel used token LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415- from IP 172.16.0.5 during the Berlin summit.,"['Angela', 'Merkel', 'used', 'token', 'LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415-', 'from', 'IP', '172.16.0.5', 'during', 'the', 'Berlin', 'summit', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
"At midnight, token XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq was transmitted from 192.168.1.100 in San Francisco.","['At', 'midnight', ',', 'token', 'XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq', 'was', 'transmitted', 'from', '192.168.1.100', 'in', 'San', 'Francisco', '.']","['O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
The token PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234- was sent from 10.10.10.10 at the Amazon headquarters in Seattle.,"['The', 'token', 'PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234-', 'was', 'sent', 'from', '10.10.10.10', 'at', 'the', 'Amazon', 'headquarters', 'in', 'Seattle', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-gpe', 'O']",True
"During the afternoon, token KkLlMmNnOoPpQqRrSsTtUuVvWwXxYyZz_1234567890- was used from 172.217.5.14 in Mountain View.","['During', 'the', 'afternoon', ',', 'token', 'KkLlMmNnOoPpQqRrSsTtUuVvWwXxYyZz_1234567890-', 'was', 'used', 'from', '172.217.5.14', 'in', 'Mountain', 'View', '.']","['O', 'O', 'B-tim', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
Facebook's token QwErTyUiOpAsDfGhJkLzXcVbNm_0987654321- was activated from IP 157.240.20.35 in Menlo Park.,"['Facebook', ""'s"", 'token', 'QwErTyUiOpAsDfGhJkLzXcVbNm_0987654321-', 'was', 'activated', 'from', 'IP', '157.240.20.35', 'in', 'Menlo', 'Park', '.']","['B-org', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
"During the Monday meeting, token LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415- was sent from 192.168.1.1 in Berlin.","['During', 'the', 'Monday', 'meeting', ',', 'token', 'LkJhGfDsaQwErTyUiOpMzXcVbN_1112131415-', 'was', 'sent', 'from', '192.168.1.1', 'in', 'Berlin', '.']","['O', 'O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
The token XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq was transmitted from 8.8.8.8 during the Google event in Mountain View.,"['The', 'token', 'XxYyZzAaBbCcDdEeFfGgHhIiJjKkLlMmNnOoPpQq', 'was', 'transmitted', 'from', '8.8.8.8', 'during', 'the', 'Google', 'event', 'in', 'Mountain', 'View', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-org', 'O', 'O', 'B-gpe', 'I-gpe', 'O']",True
The token PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234- was activated from 172.20.10.5 at the Seattle summit.,"['The', 'token', 'PoIuYtReWqAsDfGhJkLzXcVbNm_5678901234-', 'was', 'activated', 'from', '172.20.10.5', 'at', 'the', 'Seattle', 'summit', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-gpe', 'O', 'O']",True
